id,SQ3,HQ2,SQ4,SQ5,SQ8,DQ1,DQ3,DQ3_1,DQ4,'brand_loyalty','cooking_convenience','health_orientation','hmr_preference','premium_orientation','price_sensitivity','variety_seeking',cluster,'brand_loyalty'_scaled,'cooking_convenience'_scaled,'health_orientation'_scaled,'hmr_preference'_scaled,'premium_orientation'_scaled,'price_sensitivity'_scaled,'variety_seeking'_scaled,cluster_scaled
3J231016,여자,50대,서비스 종사자,고졸(대학 재학 포함),경상남도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.13355732885342295,0.15700224149693012,0.11224597241234074,0.13954451345755692,0.10153618110766742,0.11410108024691358,0.20391843262694923,2,0.4149253731343283,0.5452837279218339,0.623773173391494,0.8432908912830557,0.4452768729641694,0.23707046164526205,0.4217391304347826,0.6666666666666666
3J231020,여자,50대,서비스 종사자,고졸(대학 재학 포함),경상남도,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.11465770684586309,0.1638241886755677,0.11856375697588713,0.13954451345755692,0.09257512464627408,0.11410108024691358,0.18259362921498068,2,0.3477611940298507,0.5715896279594137,0.6728462377317339,0.8432908912830557,0.40195439739413685,0.23707046164526205,0.3521739130434782,0.6666666666666666
4K186055,여자,60대 이상,주부,대학교 졸업(전문대졸/대학원생 포함),전라북도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.16883662326753465,0.16577331644089272,0.08700993296128602,0.13954451345755692,0.12147958496159547,0.16020447530864199,0.2785552445688391,3,0.5402985074626865,0.5791055993987223,0.42775354416575784,0.8432908912830557,0.5416938110749187,0.4029850746268656,0.6652173913043478,1.0
4K186060,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),전라북도,2세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.1108777824443511,0.19988305233408052,0.07890210943806816,0.14230503795721186,0.09547230831424336,0.19290123456790123,0.25589764094362255,3,0.3343283582089551,0.7106350995866215,0.36477644492911665,0.8628795298726737,0.41596091205211727,0.5206525511975008,0.591304347826087,1.0
4K186035,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.19487610247795045,0.2142091414092194,0.074795549471763,0.1308488612836439,0.10510712841935049,0.18055555555555555,0.22524323603891777,2,0.6328358208955224,0.7658774896655393,0.3328789531079607,0.7815866797257591,0.46254071661237794,0.4762235334953141,0.491304347826087,0.6666666666666666
4K186040,여자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.11927761444771104,0.13624403079621872,0.10438384051103856,0.1418909592822636,0.1606252526613664,0.1429398148148148,0.1905904304944689,0,0.36417910447761187,0.46523863209319805,0.5627044711014175,0.859941234084231,0.7309446254071662,0.34085387018396385,0.37826086956521743,0.0
4H115022,여자,60대 이상,관리자,고졸(대학 재학 포함),경기도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,500-600만원 미만,0.054598908021839566,0.143358347139655,0.127233161349198,0.1450655624568668,0.09196873736693167,0.18123070987654322,0.18126082900173265,1,0.13432835820895522,0.49267192784667413,0.7401853871319519,0.8824681684622917,0.3990228013029316,0.4786532454009025,0.34782608695652173,0.3333333333333333
4K186015,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.1514069718605628,0.17941721079816783,0.07728756449405075,0.15058661145617666,0.12329874679962269,0.1547067901234568,0.24790083966413437,2,0.4783582089552238,0.631717399473882,0.35223555070883306,0.9216454456415277,0.5504885993485342,0.38320027768136067,0.5652173913043479,0.6666666666666666
4K186045,여자,60대 이상,주부,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.1516169676606468,0.14530747490498003,0.10305008599206768,0.1450655624568668,0.10092979382832502,0.14033564814814817,0.2065840330534453,3,0.47910447761194025,0.5001878992859827,0.5523446019629226,0.8824681684622917,0.4423452768729642,0.33148212426240886,0.4304347826086957,1.0
1H002161,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.09155816883662327,0.1638241886755677,0.08532519041100699,0.13126293995859212,0.09425953375555855,0.138695987654321,0.1372784219645475,3,0.2656716417910447,0.5715896279594137,0.41466739367502725,0.7845249755142016,0.4100977198697069,0.32558139534883723,0.20434782608695654,1.0
4H115044,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,"1,000만원 이상",0.06299874002519949,0.1297144527823799,0.14706398511810748,0.1450655624568668,0.11090149575528904,0.11043595679012347,0.18392642942822873,0,0.16417910447761191,0.4400601277715145,0.8942202835332606,0.8824681684622917,0.4905537459283388,0.22388059701492538,0.35652173913043483,0.0
3E088006,여자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),대전광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.2257454850902982,0.17259526361953026,0.05335018075883612,0.14782608695652172,0.09486592103490096,0.16898148148148148,0.2602958816473411,1,0.7425373134328358,0.6054114994363021,0.1663031624863686,0.9020568070519097,0.41302931596091214,0.43457132939951404,0.6056521739130435,0.3333333333333333
3E088012,남자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대전광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.2379252414951701,0.18234090244615536,0.05731634551261802,0.13954451345755692,0.09911063199029779,0.11294367283950617,0.21857923497267762,1,0.785820895522388,0.6429913566328448,0.1971101417666303,0.8432908912830557,0.4335504885993485,0.23290524123568204,0.4695652173913044,0.3333333333333333
3J231024,여자,60대 이상,주부,고졸(대학 재학 포함),경상남도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.041999160016799666,0.1521294220836176,0.11217577480607913,0.13954451345755692,0.06016709338364101,0.1099537037037037,0.21857923497267762,3,0.08955223880597014,0.5264937993235626,0.623227917121047,0.8432908912830557,0.2452768729641694,0.2221450885109337,0.4695652173913044,1.0
3J231028,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),경상남도,2세대가족,미혼(사별/이혼 포함),맞벌이 하지 않음,400-500만원 미만,0.10142797144057118,0.14140921937433,0.09922431645080902,0.13954451345755692,0.07532677536720118,0.12229938271604938,0.23057443689190993,1,0.30074626865671633,0.48515595640736564,0.522628135223555,0.8432908912830557,0.3185667752442997,0.2665741062131204,0.5086956521739131,0.3333333333333333
3D052025,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),대구광역시,2세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.18227635447291055,0.11801968619042978,0.0932926187217016,0.12574189095928226,0.1251852850020213,0.14564043209876543,0.2416366786618686,3,0.5880597014925373,0.3949642991356632,0.47655398037077423,0.7453476983349656,0.5596091205211727,0.35057271780631716,0.5447826086956522,1.0
3J231032,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),경상남도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.0768584628307434,0.143358347139655,0.10529640939243973,0.13954451345755692,0.09122759735884652,0.13512731481481483,0.22391043582566975,2,0.2134328358208955,0.49267192784667413,0.5697928026172301,0.8432908912830557,0.3954397394136808,0.3127386324192989,0.4869565217391305,0.6666666666666666
3J231040,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),경상남도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.07769844603107938,0.16967157197154276,0.10961356217752975,0.14230503795721186,0.08408570273548038,0.12017746913580248,0.19725443156070907,2,0.21641791044776115,0.5941375422773394,0.6033260632497274,0.8628795298726737,0.36091205211726385,0.25893786879555714,0.4,0.6666666666666666
1E000190,남자,60대 이상,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),대전광역시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.11969760604787905,0.19013741350745542,0.10227791232318978,0.13126293995859212,0.07674167901900014,0.12885802469135801,0.16926562708250034,2,0.3656716417910447,0.6730552423900789,0.5463467829880043,0.7845249755142016,0.32540716612377857,0.2901770218674071,0.30869565217391304,0.6666666666666666
1E000284,여자,60대 이상,주부,고졸(대학 재학 포함),대전광역시,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.11969760604787905,0.12045609589708606,0.12495173914569514,0.12505175983436853,0.10679153752863495,0.1896219135802469,0.22257763561242172,3,0.3656716417910447,0.4043592634347989,0.722464558342421,0.7404505386875613,0.47068403908794787,0.5088510933703574,0.482608695652174,1.0
3F085045,여자,40대,주부,대학교 졸업(전문대졸/대학원생 포함),광주광역시,2세대가족,기혼,맞벌이 하지 않음,500-600만원 미만,0.16442671146577068,0.12679076113439236,0.07549752553437927,0.12574189095928226,0.08913893006333379,0.14429012345679013,0.26789284286285486,3,0.5246268656716417,0.42878617061255164,0.3383315158124318,0.7453476983349656,0.385342019543974,0.3457132939951405,0.6304347826086957,1.0
3F085046,남자,30대,전문가 및 관련 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.17093658126837466,0.16090049702758016,0.07082938471798113,0.12574189095928226,0.090958091901361,0.13445216049382716,0.23324003731840598,0,0.5477611940298508,0.560315670800451,0.302071973827699,0.7453476983349656,0.39413680781758964,0.3103089205137105,0.5173913043478261,0.0
4A248025,여자,50대,주부,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 하지 않음,800-900만원 미만,0.16127677446451072,0.1358542052431537,0.091713172580815,0.1450655624568668,0.13569599784395633,0.17148919753086422,0.273224043715847,3,0.5134328358208955,0.4637354378053363,0.4642857142857143,0.8824681684622917,0.6104234527687297,0.4435959736202708,0.6478260869565218,1.0
4A248050,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.18164636707265855,0.1446252801871163,0.091713172580815,0.14782608695652172,0.1301037596011319,0.16107253086419754,0.25856324137011866,0,0.585820895522388,0.49755730928222475,0.4642857142857143,0.9020568070519097,0.5833876221498371,0.40610898993405065,0.6000000000000001,0.0
1F000451,여자,50대,전문가 및 관련 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.20684586308273836,0.1423837832569925,0.05854480362219649,0.12574189095928226,0.10968872119660424,0.12760416666666669,0.22790883646541385,0,0.6753731343283582,0.4889139421270199,0.20665212649945477,0.7453476983349656,0.4846905537459284,0.2856646997570289,0.5,0.0
1F000274,여자,50대,서비스 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.06929861402771945,0.11899425007309229,0.13193640096872697,0.14230503795721186,0.0727664735210888,0.09162808641975309,0.11995201919232308,2,0.18656716417910446,0.3987222848553175,0.7767175572519084,0.8628795298726737,0.3061889250814332,0.15619576535925025,0.1478260869565218,0.6666666666666666
3F085048,남자,60대 이상,전문가 및 관련 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.18185636287274254,0.13263814443036742,0.06205468393527781,0.13402346445824706,0.09762835197412748,0.11786265432098766,0.22391043582566975,2,0.5865671641791044,0.4513340849304772,0.23391494002181026,0.8041136141038197,0.42638436482084696,0.2506074279763971,0.4869565217391305,0.6666666666666666
1A001807,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.20327593448131037,0.15992593314491765,0.0912217893369836,0.14782608695652172,0.13690877240264115,0.14467592592592593,0.28122084499533523,0,0.6626865671641791,0.5565576850807966,0.46046892039258447,0.9020568070519097,0.6162866449511402,0.3471017007983339,0.673913043478261,0.0
3A248003,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,1세대가족,기혼,맞벌이 함,700-800만원 미만,0.23309533809323815,0.16119286619237894,0.08995823242427434,0.1533471359558316,0.1301037596011319,0.17293595679012347,0.2838864454218313,0,0.7686567164179104,0.5614430665163472,0.4506543075245365,0.9412340842311457,0.5833876221498371,0.4488024991322457,0.682608695652174,0.0
1A001771,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,800-900만원 미만,0.20810583788324233,0.1511548582009551,0.09146748095889931,0.15058661145617666,0.13906481606252527,0.15104166666666666,0.2642942822870852,0,0.6798507462686566,0.5227358136039083,0.46237731733914944,0.9216454456415277,0.6267100977198697,0.3700104130510239,0.6186956521739131,0.0
1A001762,여자,60대 이상,주부,고졸(대학 재학 포함),서울특별시,1세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.21524569508609828,0.1521294220836176,0.08364044786072795,0.14230503795721186,0.13347257781970084,0.16589506172839508,0.25589764094362255,3,0.7052238805970149,0.5264937993235626,0.40158124318429667,0.8628795298726737,0.5996742671009773,0.4234640749739673,0.591304347826087,1.0
1A001753,여자,40대,판매 종사자,고졸(대학 재학 포함),서울특별시,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.2005459890802184,0.13751096384367997,0.09006352883366678,0.1533471359558316,0.13327044872658672,0.17216435185185186,0.273224043715847,2,0.6529850746268656,0.47012401352874866,0.45147219193020716,0.9412340842311457,0.5986970684039089,0.4460256855258591,0.6478260869565218,0.6666666666666666
3A248002,여자,50대,전문가 및 관련 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,400-500만원 미만,0.2112557748845023,0.1584640873209239,0.09480186725632657,0.1554175293305728,0.1455329470421776,0.14564043209876543,0.2802878848460616,1,0.691044776119403,0.5509207065013153,0.48827699018538717,0.9559255631733592,0.6579804560260586,0.35057271780631716,0.6708695652173914,0.3333333333333333
1B000756,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),부산광역시,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.09911801763964721,0.15359126790761135,0.09059001088062898,0.14161490683229813,0.06077348066298342,0.2250192901234568,0.21591363454618154,2,0.2925373134328358,0.532130777903044,0.45556161395856054,0.8579823702252691,0.24820846905537458,0.6362374175633461,0.4608695652173913,0.6666666666666666
1B000763,여자,50대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),부산광역시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.08252834943301134,0.15554039567293637,0.08795760064581798,0.14161490683229813,0.054979113327044866,0.19415509259259262,0.22790883646541385,0,0.23358208955223875,0.5396467493423525,0.43511450381679384,0.8579823702252691,0.2201954397394137,0.5251648733078792,0.5,0.0
1F000281,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),광주광역시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.06929861402771945,0.11314686677711724,0.12575901161770384,0.13126293995859212,0.0401563131653416,0.10030864197530864,0.12035185925629749,2,0.18656716417910446,0.37617437053739194,0.7287350054525626,0.7845249755142016,0.14853420195439743,0.1874349184311003,0.1491304347826087,0.6666666666666666
1B000773,여자,40대,판매 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.07832843343133136,0.15359126790761135,0.07911270225685305,0.14161490683229813,0.06663522436329336,0.19155092592592593,0.20924963347994138,2,0.21865671641791035,0.532130777903044,0.36641221374045796,0.8579823702252691,0.27654723127035835,0.5157931273863241,0.4391304347826087,0.6666666666666666
3F083033,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),광주광역시,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.16652666946661066,0.11899425007309229,0.12681197571162825,0.14230503795721186,0.048039347796792885,0.09452160493827161,0.11995201919232308,2,0.5320895522388058,0.3987222848553175,0.7369138495092694,0.8628795298726737,0.18664495114006519,0.16660881638320027,0.1478260869565218,0.6666666666666666
1B000774,여자,60대 이상,단순노무 종사자,중졸 이하,부산광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,100-200만원 미만,0.0768584628307434,0.1691842900302115,0.0956793373345969,0.1388543823326432,0.05181242420159009,0.16782407407407407,0.2065840330534453,1,0.2134328358208955,0.5922585494175122,0.49509269356597596,0.8383937316356511,0.20488599348534203,0.43040610898993403,0.4304347826086957,0.3333333333333333
4F079005,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),광주광역시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.1854262914741705,0.15018029431829258,0.10589308904566354,0.15610766045548655,0.10800431208731977,0.15084876543209877,0.2958816473410636,2,0.5992537313432835,0.5189778278842541,0.5744274809160305,0.960822722820764,0.47654723127035836,0.36931620964942724,0.7217391304347827,0.6666666666666666
3K191003,여자,60대 이상,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.04724905501889962,0.16187506091024267,0.06995191463971079,0.1285024154589372,0.0272874275704083,0.16512345679012344,0.22297747567639614,2,0.10820895522388059,0.5640736565201052,0.2952562704471101,0.7649363369245838,0.08631921824104234,0.4206872613675806,0.4839130434782609,0.6666666666666666
1K000441,여자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.06089878202435951,0.1072994834811422,0.09269593906847777,0.12574189095928226,0.090958091901361,0.17582947530864199,0.21191523390643743,0,0.15671641791044771,0.35362645621946637,0.47191930207197386,0.7453476983349656,0.39413680781758964,0.45921555015619575,0.4478260869565217,0.0
1K000450,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,200-300만원 미만,0.12011759764804705,0.12191794172107982,0.0670738127829841,0.13402346445824706,0.050195391456676994,0.1814236111111111,0.32253765160602427,2,0.3671641791044776,0.4099962420142803,0.27290076335877866,0.8041136141038197,0.19706840390879482,0.479347448802499,0.8086956521739131,0.6666666666666666
1B000777,여자,50대,판매 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.08105837883242335,0.1448201929636488,0.08725562458320171,0.14161490683229813,0.04709607869559359,0.22820216049382716,0.26656004264960687,2,0.22835820895522385,0.49830890642615555,0.4296619411123227,0.8579823702252691,0.182084690553746,0.647691773689691,0.6260869565217393,0.6666666666666666
1B000816,남자,40대,판매 종사자,고졸(대학 재학 포함),부산광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.07265854682906342,0.1448201929636488,0.07275981889017585,0.1388543823326432,0.0489152405336208,0.18412422839506173,0.2065840330534453,1,0.1985074626865671,0.49830890642615555,0.31706652126499457,0.8383937316356511,0.19087947882736156,0.48906629642485244,0.4304347826086957,0.3333333333333333
1E000197,여자,60대 이상,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대전광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.0871482570348593,0.13653639996101746,0.14067600294829946,0.1450655624568668,0.0834119390917666,0.14978780864197533,0.16526722644275624,0,0.24999999999999994,0.4663660278090943,0.8446019629225735,0.8824681684622917,0.35765472312703583,0.36549809094064567,0.29565217391304344,0.0
1K000443,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.05165896682066359,0.13361270831302993,0.074795549471763,0.1285024154589372,0.049589004177334584,0.17862654320987653,0.25189924030387845,2,0.12388059701492539,0.4550920706501316,0.3328789531079607,0.7649363369245838,0.19413680781758957,0.4692814994793474,0.5782608695652174,0.6666666666666666
1L000366,여자,50대,판매 종사자,고졸(대학 재학 포함),전라남도,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.20222595548089037,0.22356495468277948,0.07381278298410025,0.13954451345755692,0.08577011184476485,0.16695601851851852,0.17592962814874052,2,0.6589552238805969,0.8019541525742202,0.32524536532170123,0.8432908912830557,0.3690553745928339,0.427282193682749,0.33043478260869574,0.6666666666666666
4F084019,여자,50대,판매 종사자,고졸(대학 재학 포함),광주광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,100-200만원 미만,0.13124737505249895,0.12191794172107982,0.06724930679863816,0.1285024154589372,0.09668508287292818,0.1531635802469136,0.2105824336931894,1,0.40671641791044766,0.4099962420142803,0.2742639040348963,0.7649363369245838,0.42182410423452776,0.37764665046858725,0.4434782608695652,0.3333333333333333
1F000287,여자,50대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.06929861402771945,0.14530747490498003,0.11136850233407042,0.14230503795721186,0.026681040291065893,0.0935570987654321,0.14567506330801014,0,0.18656716417910446,0.5001878992859827,0.6169574700109052,0.8628795298726737,0.08338762214983715,0.1631377993752169,0.23173913043478264,0.0
1L000376,여자,50대,서비스 종사자,고졸(대학 재학 포함),전라남도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.125577488450231,0.12805769418185364,0.11400091256888141,0.13402346445824706,0.06589408435520819,0.13194444444444445,0.13194722111155538,2,0.3865671641791044,0.43367155204810226,0.6374045801526718,0.8041136141038197,0.2729641693811075,0.30128427629295385,0.18695652173913044,0.6666666666666666
3K191004,여자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.10205795884082319,0.16674788032355523,0.07858622020989085,0.12574189095928226,0.0762026681040291,0.14313271604938274,0.21991203518592564,0,0.30298507462686564,0.5828635851183765,0.3623227917121047,0.7453476983349656,0.3228013029315961,0.3415480735855606,0.4739130434782609,0.0
1K000456,여자,60대 이상,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.09365812683746326,0.1764935191501803,0.06012424976308309,0.136783988957902,0.043053496833310875,0.16550925925925927,0.23324003731840598,2,0.27313432835820894,0.6204434423149191,0.21892039258451476,0.8237022526934379,0.1625407166123779,0.422075668170774,0.5173913043478261,0.6666666666666666
4F084017,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.1883662326753465,0.045804502485137906,0.06924993857709452,0.020703933747412008,0.11838027220051205,0.14284336419753085,0.17459682793549247,1,0.6097014925373134,0.11649755730928224,0.28980370774263897,0.0,0.5267100977198697,0.3405067684831655,0.32608695652173914,0.3333333333333333
4K191043,남자,50대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1세대가족,기혼,맞벌이 함,600-700만원 미만,0.05627887442251155,0.1764935191501803,0.07532203151872521,0.136783988957902,0.031532138525805144,0.1474729938271605,0.21991203518592564,0,0.14029850746268657,0.6204434423149191,0.33696837513631406,0.8237022526934379,0.10684039087947882,0.35716765012148555,0.4739130434782609,0.0
1L000395,여자,50대,서비스 종사자,고졸(대학 재학 포함),전라남도,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.13754724905501892,0.1572946106617289,0.10136534344178864,0.14782608695652172,0.051071284193504915,0.22376543209876545,0.20125283220045317,2,0.42910447761194026,0.5464111236377301,0.539258451472192,0.9020568070519097,0.2013029315960912,0.6317250954529677,0.4130434782608696,0.6666666666666666
4K191086,남자,60대 이상,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.1125577488450231,0.17259526361953026,0.06767049243620793,0.1285024154589372,0.04487265867133809,0.14592978395061731,0.25056644009063045,2,0.34029850746268653,0.6054114994363021,0.27753544165757904,0.7649363369245838,0.17133550488599347,0.35161402290871235,0.573913043478261,0.6666666666666666
4F084011,남자,40대,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),광주광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.2391852162956741,0.07630835201247442,0.045733740479449655,0.023464458247066944,0.09358577011184477,0.21711033950617284,0.2772224443555911,1,0.7902985074626866,0.2341225103344607,0.10714285714285718,0.01958863858961804,0.4068403908794789,0.6077750780978826,0.6608695652173914,0.3333333333333333
1F000288,여자,40대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.06929861402771945,0.1072994834811422,0.12944438594643923,0.12574189095928226,0.022436329335669046,0.08584104938271606,0.11728641876582702,0,0.18656716417910446,0.35362645621946637,0.7573609596510359,0.7453476983349656,0.06286644951140065,0.13536966331135022,0.13913043478260875,0.0
1A000025,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),서울특별시,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.09869802603947922,0.12143065977974857,0.1176862868976168,0.13333333333333333,0.11427031397385796,0.09596836419753087,0.19325603092096497,2,0.29104477611940294,0.4081172491544532,0.6660305343511451,0.7992164544564153,0.5068403908794789,0.1718153418951753,0.38695652173913053,0.6666666666666666
1L000351,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라남도,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.17219655606887863,0.16869700808888025,0.11586114913481452,0.14782608695652172,0.0702735480393478,0.17148919753086422,0.17326402772224445,0,0.5522388059701492,0.590379556557685,0.6518538713195202,0.9020568070519097,0.2941368078175896,0.4435959736202708,0.32173913043478264,0.0
4J233004,여자,60대 이상,주부,고졸(대학 재학 포함),경상남도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.1742965140697186,0.10340122795049216,0.12200343968270683,0.12298136645962732,0.14688047432960516,0.13493441358024694,0.09596161535385846,3,0.5597014925373134,0.3385945133408493,0.6995637949836423,0.7257590597453476,0.6644951140065146,0.31204442901770224,0.06956521739130436,1.0
4J233008,여자,60대 이상,주부,고졸(대학 재학 포함),경상남도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.17009659806803865,0.1306890166650424,0.11031553824014602,0.13402346445824706,0.13158603961730225,0.14467592592592593,0.11595361855257898,3,0.5447761194029851,0.44381811349116873,0.6087786259541985,0.8041136141038197,0.5905537459283389,0.3471017007983339,0.1347826086956522,1.0
1L000357,여자,60대 이상,농림어업 숙련 종사자,중졸 이하,전라남도,1세대가족,기혼,맞벌이 함,200-300만원 미만,0.11570768584628308,0.10242666406782965,0.09020392404619003,0.13402346445824706,0.0445357768494812,0.18740354938271606,0.1412768226042916,2,0.3514925373134328,0.334836527621195,0.45256270447110136,0.8041136141038197,0.16970684039087947,0.5008677542519958,0.21739130434782608,0.6666666666666666
4J233012,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),경상남도,1세대가족,기혼,맞벌이 함,200-300만원 미만,0.20789584208315834,0.13751096384367997,0.09971569969464042,0.13126293995859212,0.11656111036248484,0.1304976851851852,0.15860322537651608,2,0.6791044776119403,0.47012401352874866,0.5264449291166848,0.7845249755142016,0.5179153094462542,0.29607775078097887,0.27391304347826095,0.6666666666666666
3L203025,남자,60대 이상,장치·기계 조작 및 조립 종사자,고졸(대학 재학 포함),전라남도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.16757664846703066,0.1582691745443914,0.1046997297392159,0.13402346445824706,0.05983021156178412,0.1939621913580247,0.19325603092096497,3,0.535820895522388,0.5501691093573845,0.5651581243184297,0.8041136141038197,0.24364820846905538,0.5244706699062825,0.38695652173913053,1.0
3B027036,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),부산광역시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.15497690046199075,0.22424714940064322,0.06749499842055387,0.14230503795721186,0.05578762969950141,0.1521990740740741,0.22124483539917367,2,0.49104477611940284,0.8045847425779782,0.2761723009814613,0.8628795298726737,0.2241042345276873,0.374175633460604,0.4782608695652174,0.6666666666666666
