id,SQ3,HQ2,SQ4,SQ5,SQ8,DQ1,DQ3,DQ3_1,DQ4,'brand_loyalty','cooking_convenience','health_orientation','hmr_preference','premium_orientation','price_sensitivity','variety_seeking',cluster,'brand_loyalty'_scaled,'cooking_convenience'_scaled,'health_orientation'_scaled,'hmr_preference'_scaled,'premium_orientation'_scaled,'price_sensitivity'_scaled,'variety_seeking'_scaled
1E000233,남자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대전광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1551868962620747,0.1496930123769613,0.1115790951528552,0.1305728088336784,0.0908907155369896,0.1278935185185185,0.2185792349726776,1,0.4917910447761193,0.5170988350244269,0.6185932388222459,0.7796278158667972,0.393811074918567,0.2867060048594236,0.4695652173913042
3O150008,남자,40대,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),강원도,2세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.1793364132717345,0.1531039859662801,0.0988382296163701,0.1533471359558316,0.1236356286214795,0.173900462962963,0.2638944422231107,3,0.5776119402985074,0.5302517850432169,0.5196292257360962,0.941234084231146,0.5521172638436481,0.4522735161402291,0.6173913043478257
4A021001,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,1세대가족,기혼,맞벌이 함,600-700만원 미만,0.1511969760604788,0.204755871747393,0.0632129444385946,0.1395445134575569,0.0603018461123837,0.175636574074074,0.2172464347594295,0,0.4776119402985077,0.7294250281848926,0.2429116684841875,0.8432908912830556,0.245928338762215,0.4585213467545986,0.4652173913043476
1H001995,여자,40대,서비스 종사자,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 함,"1,000만원 이상",0.0699286014279714,0.1228925056037423,0.1422905478923168,0.1423050379572118,0.1211427031397385,0.1046489197530864,0.1239504198320671,1,0.1888059701492538,0.4137542277339346,0.8571428571428565,0.8628795298726734,0.5400651465798044,0.2030544949670252,0.160869565217391
4A006014,여자,40대,판매 종사자,고졸(대학 재학 포함),서울특별시,1세대가족,기혼,맞벌이 함,600-700만원 미만,0.1877362452750945,0.1579768053795926,0.0880628970552104,0.1423050379572118,0.1047028702331222,0.1116898148148148,0.1869918699186992,3,0.6074626865671644,0.549041713641488,0.4359323882224646,0.8628795298726734,0.4605863192182413,0.2283929191253036,0.3665217391304347
2B000036,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),부산광역시,1세대가족,기혼,맞벌이 함,600-700만원 미만,0.2204955900881982,0.1599259331449176,0.0761995015969955,0.1505866114561766,0.1401428378924673,0.1505594135802469,0.1852592296414767,3,0.7238805970149254,0.5565576850807965,0.3437840785169029,0.9216454456415274,0.6319218241042346,0.3682749045470321,0.3608695652173911
3B043015,여자,40대,주부,대학교 졸업(전문대졸/대학원생 포함),부산광역시,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.2102057958840823,0.1482311665529675,0.0966270050191288,0.134023464458247,0.1201994340385392,0.1705246913580247,0.195921631347461,3,0.687313432835821,0.5114618564449454,0.5024536532170119,0.8041136141038193,0.5355048859934852,0.4401249566122873,0.3956521739130433
4D048001,여자,40대,취업 준비 중,중졸 이하,대구광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1738765224695506,0.1009648182438359,0.0383629918219788,0.1167701863354037,0.0586848133674706,0.087770061728395,0.3172064507530321,0,0.5582089552238807,0.3291995490417138,0.0498909487459103,0.681684622918707,0.2381107491856676,0.1423116973273166,0.7913043478260868
4P243008,여자,40대,전문가 및 관련 종사자,대학교 졸업(전문대졸/대학원생 포함),제주특별자치도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,100-200만원 미만,0.1677866442671146,0.1482311665529675,0.0510687585553332,0.1119392684610075,0.0659614607195795,0.1005979938271604,0.2332400373184059,0,0.5365671641791044,0.5114618564449454,0.1485823336968373,0.647404505386875,0.2732899022801304,0.1884762235334949,0.5173913043478258
1A001224,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.1077278454430911,0.1540785498489426,0.1153346670878523,0.1423050379572118,0.08846516641962,0.1936728395061728,0.2239104358256697,1,0.3231343283582089,0.534009770762871,0.6477644492911669,0.8628795298726734,0.3820846905537463,0.5234293648038874,0.4869565217391302
4A010015,여자,40대,판매 종사자,고졸(대학 재학 포함),서울특별시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1860562788744225,0.119286619237891,0.1013653434417886,0.134023464458247,0.135830750572699,0.1060956790123456,0.1869918699186992,1,0.601492537313433,0.3998496805712137,0.5392584514721919,0.8041136141038193,0.6110749185667751,0.208261020479,0.3665217391304347
1H001417,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,400-500만원 미만,0.0608987820243595,0.1126595848357859,0.1393422484293285,0.1333333333333333,0.1088128284597763,0.1022376543209876,0.1039584166333466,1,0.1567164179104479,0.3742953776775646,0.8342420937840782,0.7992164544564151,0.4804560260586322,0.1943769524470667,0.0956521739130432
1N000578,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),충청남도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1973960520789584,0.174057109443524,0.0397669439472114,0.1222912353347135,0.0633337825090958,0.1593364197530864,0.23723843795815,3,0.6417910447761195,0.6110484780157834,0.0607960741548531,0.7208619000979426,0.2605863192182414,0.3998611593196806,0.5304347826086953
1F000464,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1589668206635867,0.1300068219471786,0.0848689059703064,0.134023464458247,0.0931141355612451,0.1271219135802469,0.1785952285752365,3,0.505223880597015,0.4411875234874107,0.4111232279171211,0.8041136141038193,0.4045602605863195,0.283929191253037,0.3391304347826084
4H140064,여자,40대,주부,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 하지 않음,500-600만원 미만,0.113397732045359,0.2006627034402105,0.0446807763855252,0.1498964803312629,0.0528904460315321,0.1533564814814814,0.2452352392376383,0,0.343283582089552,0.713641488162345,0.0989640130861504,0.9167482859941232,0.210097719869707,0.3783408538701835,0.5565217391304347
4D054006,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,2세대가족,기혼,맞벌이 함,"1,000만원 이상",0.1343973120537589,0.2442257089952246,0.0376610157593626,0.1388543823326432,0.0574720388087858,0.1642554012345679,0.1412768226042916,0,0.4179104477611941,0.8816234498308905,0.0444383860414397,0.8383937316356512,0.2322475570032573,0.4175633460603956,0.217391304347826
1A001172,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.0993280134397312,0.2001754214988792,0.0662665403109754,0.1561076604554865,0.0375960113192292,0.1848958333333333,0.2425696388111422,0,0.2932835820895524,0.7117624953025177,0.2666303162486371,0.9608227228207636,0.1361563517915312,0.4918431100312389,0.5478260869565217
3P239004,여자,40대,전문가 및 관련 종사자,고졸(대학 재학 포함),제주특별자치도,2세대가족,기혼,맞벌이 함,100-200만원 미만,0.120327593448131,0.1501802943182925,0.0691797409708328,0.1174603174603174,0.0639401697884382,0.2237654320987654,0.2718912435025989,0,0.367910447761194,0.5189778278842537,0.2892584514721915,0.6865817825661112,0.2635179153094465,0.6317250954529674,0.6434782608695649
1D000244,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.0755984880302394,0.168599551700614,0.1008388613948264,0.1187025534851621,0.0717558280555181,0.1128472222222222,0.2385712381713981,0,0.2089552238805972,0.5900037579857197,0.5351690294438385,0.6953966699314392,0.3013029315960914,0.2325581395348835,0.5347826086956521
1C001122,여자,40대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),인천광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.0961780764384712,0.1326381444303674,0.0968375978379137,0.1395445134575569,0.0540358442258455,0.1208526234567901,0.3438624550179928,0,0.282089552238806,0.4513340849304773,0.5040894220283532,0.8432908912830556,0.2156351791530945,0.2613675807011453,0.8782608695652172
3G100028,여자,40대,주부,대학교 졸업(전문대졸/대학원생 포함),울산광역시,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.1455270894582108,0.1686970080888802,0.0529289951212663,0.1478260869565217,0.0628621479584961,0.2375578703703704,0.2385712381713981,0,0.4574626865671642,0.5903795565576849,0.1630316248636857,0.9020568070519096,0.2583061889250815,0.6813606386671294,0.5347826086956521
1E000235,여자,40대,판매 종사자,고졸(대학 재학 포함),대전광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.0957580848383032,0.1657733164408927,0.0871503281738092,0.136783988957902,0.061245115213583,0.1926118827160493,0.2239104358256697,0,0.2805970149253731,0.5791055993987222,0.4288440567066517,0.8237022526934379,0.2504885993485342,0.5196112460951055,0.4869565217391302
1B000773,여자,40대,판매 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.0783284334313313,0.1535912679076113,0.079112702256853,0.1416149068322981,0.0666352243632933,0.1915509259259259,0.2092496334799413,0,0.2186567164179104,0.5321307779030438,0.366412213740458,0.8579823702252692,0.2765472312703584,0.515793127386324,0.4391304347826084
3E093003,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대전광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1024779504409911,0.1082740473638047,0.0676002948299463,0.1395445134575569,0.085635359116022,0.144483024691358,0.2185792349726776,0,0.3044776119402984,0.3573844419391207,0.2769901853871322,0.8432908912830556,0.3684039087947882,0.346407497396737,0.4695652173913042
4A006030,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.124947501049979,0.1628496247929051,0.107683128005335,0.1450655624568668,0.0760005390109149,0.122974537037037,0.2269758763161402,0,0.3843283582089553,0.5678316422397591,0.5883315158124318,0.8824681684622918,0.3218241042345277,0.2690038181187085,0.4969565217391303
1M000129,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),충청북도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.0902981940361192,0.1852645940941429,0.0480151626829525,0.1312629399585921,0.0375960113192292,0.142554012345679,0.2239104358256697,0,0.2611940298507462,0.6542653137918076,0.1248636859323884,0.7845249755142015,0.1361563517915312,0.3394654633807704,0.4869565217391302
1M000008,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),충청북도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1530869382612348,0.2037813078647305,0.0773577621003123,0.134023464458247,0.055181242420159,0.1901041666666666,0.2079168332666933,0,0.4843283582089554,0.7256670424652385,0.3527808069792799,0.8041136141038193,0.2211726384364824,0.5105866018743488,0.434782608695652
1M000121,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),충청북도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.0982780344393112,0.1618750609102426,0.0746200554561089,0.136783988957902,0.060167093383641,0.1842206790123456,0.2336398773823804,0,0.2895522388059702,0.5640736565201049,0.3315158124318428,0.8237022526934379,0.2452768729641697,0.4894133981256504,0.518695652173913
1H001180,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.0684586308273834,0.2232725855179807,0.0613527078726615,0.1312629399585921,0.0439293895701387,0.1548996913580247,0.1825936292149806,0,0.1835820895522388,0.8008267568583238,0.2284623773173391,0.7845249755142015,0.1667752442996742,0.3838944810829572,0.3521739130434779
4M164009,여자,40대,단순노무 종사자,대학교 졸업(전문대졸/대학원생 포함),충청북도,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.0835783284334313,0.1881882857421304,0.0454880488575339,0.1312629399585921,0.025468265732381,0.1470871913580247,0.2092496334799413,0,0.237313432835821,0.6655392709507704,0.1052344601962921,0.7845249755142015,0.0775244299674267,0.3557792433182922,0.4391304347826084
1H002087,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1056278874422511,0.1925738232141117,0.0653188726264434,0.144375431331953,0.0436598841126532,0.1807484567901234,0.2479008396641343,0,0.3156716417910447,0.6824502066892146,0.2592693565976008,0.8775710088148868,0.1654723127035831,0.4769177368969105,0.5652173913043476
4C066024,여자,40대,사무 종사자,고졸(대학 재학 포함),인천광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1024779504409911,0.1797095799629666,0.0368537432873539,0.134023464458247,0.0355747203880878,0.1681134259259259,0.2385712381713981,0,0.3044776119402984,0.6328447951897783,0.038167938931298,0.8041136141038193,0.126384364820847,0.4314474140923289,0.5347826086956521
3J235032,여자,40대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),경상남도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1963460730785384,0.1170451223077672,0.102418307535713,0.1395445134575569,0.1763913219242689,0.1565393518518518,0.1856590697054511,1,0.6380597014925374,0.3912063134160088,0.5474372955288984,0.8432908912830556,0.8071661237785015,0.3897952099965287,0.362173913043478
4J233020,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경상남도,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.1686266274674506,0.1131468667771172,0.1123512688217331,0.134023464458247,0.1585365853658536,0.1404320987654321,0.1452752232440357,1,0.5395522388059701,0.3761743705373919,0.6245910577971643,0.8041136141038193,0.7208469055374592,0.3318292259632072,0.2304347826086955
4H115044,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,"1,000만원 이상",0.0629987400251994,0.1297144527823799,0.1470639851181074,0.1450655624568668,0.110901495755289,0.1104359567901234,0.1839264294282287,1,0.1641791044776118,0.4400601277715145,0.8942202835332602,0.8824681684622918,0.4905537459283389,0.2238805970149251,0.3565217391304347
4D054012,여자,40대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1276774464510709,0.1506675762596238,0.0984872415850619,0.1278122843340234,0.1016035574720388,0.1787229938271605,0.1092896174863388,1,0.3940298507462685,0.520856820744081,0.5169029443838602,0.7600391772771787,0.4456026058631925,0.4696286011801457,0.1130434782608695
4A007007,여자,40대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,800-900만원 미만,0.126207475850483,0.1618750609102426,0.1262503948615352,0.1478260869565217,0.1098908502897183,0.109278549382716,0.1292816206850593,1,0.3888059701492539,0.5640736565201049,0.7325517993456923,0.9020568070519096,0.4856677524429968,0.2197153766053451,0.1782608695652174
1C000400,여자,40대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),인천광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.0793784124317513,0.1024266640678296,0.1011547506230037,0.1312629399585921,0.0691281498450343,0.0887345679012345,0.1603358656537385,1,0.2223880597014924,0.334836527621195,0.5376226826608503,0.7845249755142015,0.2885993485342021,0.1457827143352999,0.2795652173913042
1D001051,여자,40대,주부,고졸(대학 재학 포함),대구광역시,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.0734985300293994,0.1038885098918234,0.0726545224807834,0.1084886128364389,0.0864438754884786,0.1375385802469136,0.1092896174863388,1,0.201492537313433,0.3404735062006764,0.3162486368593241,0.622918707149853,0.372312703583062,0.3214161749392571,0.1130434782608695
4H133023,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.1665266694666106,0.1609004970275801,0.1143519006001895,0.1229813664596273,0.1204689394960248,0.1203703703703703,0.1546048247367719,1,0.5320895522388059,0.5603156708004507,0.6401308615049073,0.7257590597453475,0.5368078175895769,0.2596320721971534,0.260869565217391
4A004012,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.0825283494330113,0.1940356690381054,0.1133340353093959,0.1450655624568668,0.0998517719983829,0.1167052469135802,0.1749966679994669,1,0.2335820895522388,0.6880871852686957,0.632224645583424,0.8824681684622918,0.4371335504885993,0.2464422075668168,0.327391304347826
4I219015,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경상북도,2세대가족,기혼,맞벌이 함,800-900만원 미만,0.0755984880302394,0.1315661241594386,0.1067003615176722,0.1131815044858523,0.0929793828325023,0.1089891975308642,0.2239104358256697,1,0.2089552238805972,0.4472003006388574,0.5806979280261721,0.6562193927522038,0.4039087947882737,0.2186740715029503,0.4869565217391302
3D058008,여자,40대,서비스 종사자,고졸(대학 재학 포함),대구광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.0902981940361192,0.1024266640678296,0.0932224211154399,0.136783988957902,0.1012666756501819,0.1519097222222222,0.1376782620285219,1,0.2611940298507462,0.334836527621195,0.4760087241003268,0.8237022526934379,0.4439739413680784,0.3731343283582088,0.2056521739130433
4H122036,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.2118857622847543,0.1121723028944547,0.1293039907339159,0.1257418909592822,0.1350222342002425,0.1221064814814814,0.1132880181260829,1,0.6932835820895524,0.3724163848177376,0.7562704471101414,0.7453476983349653,0.6071661237785017,0.2658799028115234,0.1260869565217391
1H001717,여자,40대,서비스 종사자,고졸(대학 재학 포함),경기도,2세대가족,기혼,맞벌이 함,800-900만원 미만,0.0608987820243595,0.1126595848357859,0.1540837457442701,0.1360938578329882,0.1299016305080177,0.0996334876543209,0.117286418765827,1,0.1567164179104479,0.3742953776775646,0.9487459105779716,0.8188050930460328,0.5824104234527686,0.1850052065255115,0.1391304347826087
1L000351,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라남도,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.1721965560688786,0.1686970080888802,0.1158611491348145,0.1478260869565217,0.0702735480393478,0.1714891975308642,0.1732640277222444,1,0.5522388059701493,0.5903795565576849,0.6518538713195203,0.9020568070519096,0.2941368078175899,0.4435959736202706,0.3217391304347824
1O000021,여자,40대,주부,대학교 졸업(전문대졸/대학원생 포함),강원도,2세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.1312473750524989,0.1189942500730922,0.1376575058790495,0.1395445134575569,0.087589273682792,0.0993441358024691,0.1292816206850593,1,0.4067164179104477,0.3987222848553172,0.821155943293348,0.8432908912830556,0.3778501628664495,0.1839639014231168,0.1782608695652174
4O152038,여자,40대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),강원도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1797564048719025,0.1326381444303674,0.089256256361658,0.1423050379572118,0.1090823339172618,0.1507523148148148,0.2692256430761029,3,0.5791044776119403,0.4513340849304773,0.4452017448200651,0.8628795298726734,0.4817589576547234,0.3689691079486288,0.6347826086956521
1H001661,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1868962620747585,0.1911119773901179,0.0909059001088063,0.1505866114561766,0.08651125185285,0.1118827160493827,0.2998800479808077,3,0.6044776119402987,0.676813228109733,0.4580152671755728,0.9216454456415274,0.3726384364820849,0.2290871225269002,0.734782608695652
3M170006,여자,40대,판매 종사자,고졸(대학 재학 포함),충청북도,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.1753464930701386,0.1667478803235552,0.0919939630058615,0.1478260869565217,0.1238377577145937,0.1645447530864197,0.1812608290017326,3,0.5634328358208958,0.5828635851183764,0.466466739367503,0.9020568070519096,0.5530944625407168,0.4186046511627904,0.3478260869565215
1M000020,여자,40대,단순노무 종사자,대학교 졸업(전문대졸/대학원생 포함),충청북도,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.2032759344813103,0.1238670694864048,0.0791478010599838,0.136783988957902,0.1090149575528904,0.1163194444444444,0.2185792349726776,3,0.662686567164179,0.4175122134535888,0.3666848418756813,0.8237022526934379,0.4814332247557004,0.2450538007636235,0.4695652173913042
4Q111036,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),세종특별자치시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.1833263334733305,0.1930611051554429,0.0425748481976764,0.1450655624568668,0.0722948389704891,0.1492091049382716,0.1936558709849394,3,0.5917910447761194,0.6843291995490415,0.082606324972737,0.8824681684622918,0.3039087947882737,0.3634154807358555,0.3882608695652174
1H001533,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.2028559428811423,0.1599259331449176,0.1107016250745849,0.1229813664596273,0.1274087050262767,0.162037037037037,0.1999200319872051,3,0.6611940298507462,0.5565576850807965,0.6117775354416572,0.7257590597453475,0.5703583061889249,0.4095800069420338,0.4086956521739129
3I221032,여자,40대,주부,대학교 졸업(전문대졸/대학원생 포함),경상북도,2세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.2192356152876942,0.14140921937433,0.0855708820329226,0.1395445134575569,0.102007815658267,0.1968557098765432,0.2109822737571638,3,0.7194029850746269,0.4851559564073657,0.4165757906215917,0.8432908912830556,0.4475570032573289,0.5348837209302324,0.4447826086956521
1D000178,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1637967240655187,0.1136341487184485,0.0687936541363939,0.144375431331953,0.1113731303058887,0.1635802469135802,0.2279088364654138,3,0.5223880597014928,0.3780533633972192,0.2862595419847327,0.8775710088148868,0.4928338762214988,0.4151336341548071,0.4999999999999998
1H001876,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1585468290634187,0.1443329110223175,0.08286827419185,0.136783988957902,0.08455733728608,0.2006172839506173,0.2572304411568706,3,0.5037313432835822,0.4964299135663284,0.3955834242093781,0.8237022526934379,0.3631921824104236,0.5484206872613675,0.5956521739130434
4D054003,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,2세대가족,기혼,맞벌이 함,800-900만원 미만,0.1585468290634187,0.2164506383393431,0.0750412410936787,0.136783988957902,0.0883304136908772,0.1833526234567901,0.1705984272957483,3,0.5037313432835822,0.7745208568207439,0.3347873500545258,0.8237022526934379,0.3814332247557005,0.4862894828184656,0.3130434782608693
3P242025,여자,40대,전문가 및 관련 종사자,대학교 졸업(전문대졸/대학원생 포함),제주특별자치도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1770264594708105,0.1248416333690673,0.094907163665719,0.1257418909592822,0.1005929120064681,0.1160300925925926,0.2692256430761029,3,0.5694029850746267,0.421270199173243,0.489094874591058,0.7453476983349653,0.4407166123778503,0.2440124956612287,0.6347826086956521
4H118044,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1478370432591348,0.1446252801871163,0.086448352111193,0.1450655624568668,0.1015361811076674,0.1300154320987654,0.2265760362521658,3,0.4656716417910448,0.4975573092822249,0.4233914940021812,0.8824681684622918,0.4452768729641696,0.2943422422769869,0.4956521739130434
4H124010,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1406971860562788,0.1686970080888802,0.0953985469095504,0.1285024154589372,0.0883304136908772,0.1198881172839506,0.2545648407303745,3,0.4402985074626864,0.5903795565576849,0.4929116684841878,0.7649363369245838,0.3814332247557005,0.2578965636931619,0.5869565217391303
1H001275,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,800-900만원 미만,0.2186056278874422,0.2115778189260306,0.080060369941385,0.1561076604554865,0.0762026681040291,0.1333912037037037,0.234572837531654,3,0.7171641791044776,0.7557309282224727,0.3737731733914942,0.9608227228207636,0.3228013029315965,0.3064908018049287,0.5217391304347825
4H119030,여자,40대,관리자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1881562368752624,0.1716206997368677,0.0976799691130532,0.1533471359558316,0.0873197682253065,0.1345486111111111,0.2522990803678528,3,0.6089552238805969,0.6016535137166477,0.5106324972737184,0.941234084231146,0.3765472312703584,0.3106560222145087,0.5795652173913041
3B039032,여자,40대,사무 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.2158756824863502,0.1589513692622551,0.0918184689902074,0.136783988957902,0.1391321924268966,0.1455439814814814,0.1839264294282287,3,0.707462686567164,0.5527996993611421,0.4651035986913849,0.8237022526934379,0.6270358306188925,0.3502256161055186,0.3565217391304347
3J235024,여자,40대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),경상남도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.2981940361192776,0.1170451223077672,0.0611070162507458,0.1395445134575569,0.106454655706778,0.1415895061728395,0.3718512594962015,3,1.0,0.3912063134160088,0.2265539803707741,0.8432908912830556,0.4690553745928339,0.3359944463727871,0.969565217391304
2B000006,여자,40대,주부,대학교 졸업(전문대졸/대학원생 포함),부산광역시,2세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.1686266274674506,0.1696715719715427,0.0880277982520796,0.1395445134575569,0.1265328122894488,0.1556712962962963,0.1666000266560042,3,0.5395522388059701,0.5941375422773392,0.4356597600872412,0.8432908912830556,0.5661237785016286,0.3866712946893439,0.2999999999999997
1H002411,여자,40대,서비스 종사자,고졸(대학 재학 포함),경기도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1816463670726585,0.1533963551310788,0.0931171247060475,0.1450655624568668,0.1462067106858914,0.1488233024691358,0.2536318805811009,3,0.585820895522388,0.531379180759113,0.4751908396946564,0.8824681684622918,0.6612377850162869,0.3620270739326622,0.5839130434782608
1O000409,여자,40대,주부,대학교 졸업(전문대졸/대학원생 포함),강원도,2세대가족,기혼,맞벌이 하지 않음,500-600만원 미만,0.2368752624947501,0.1745443913848552,0.0920641606121231,0.1561076604554865,0.1439159142972645,0.158179012345679,0.2305744368919099,3,0.7820895522388062,0.6129274708756103,0.4670119956379497,0.9608227228207636,0.6501628664495116,0.3956959389101004,0.5086956521739129
3F247009,남자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,1세대가족,기혼,맞벌이 함,700-800만원 미만,0.0800083998320033,0.1189942500730922,0.0714611631743357,0.1285024154589372,0.0647486861608947,0.150366512345679,0.2518992403038784,0,0.2246268656716417,0.3987222848553172,0.3069792802617229,0.7649363369245838,0.26742671009772,0.3675807011454355,0.578260869565217
3L203035,남자,50대,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),전라남도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.1791264174716505,0.1404346554916674,0.1179670773226633,0.1478260869565217,0.0886672955127341,0.1310763888888889,0.1332800213248034,1,0.576865671641791,0.4813979706877111,0.6682115594329336,0.9020568070519096,0.3830618892508145,0.2981603609857688,0.1913043478260869
